year;areakm;municipality;geocode_ibge;state
2014;1,92304012014492;Cidelândia;2103257;Maranhão
2015;1,573815097146178;Cidelândia;2103257;Maranhão
2016;0,7461730831569537;Cidelândia;2103257;Maranhão
2017;0,6551205174957313;Cidelândia;2103257;Maranhão
2018;2,728833746912669;Cidelândia;2103257;Maranhão
2019;2,0769528854643085;Cidelândia;2103257;Maranhão
2020;2,2435552129549485;Cidelândia;2103257;Maranhão
2021;4,820887328646018;Cidelândia;2103257;Maranhão
2022;3,421519111511872;Cidelândia;2103257;Maranhão
2023;1,6045555307723505;Cidelândia;2103257;Maranhão
2024;1,6021230250428502;Cidelândia;2103257;Maranhão
2025;1,2859350154039753;Cidelândia;2103257;Maranhão
2007;527,6495239434184;Conceição do Lago-Açu;2103554;Maranhão
2008;0;Conceição do Lago-Açu;2103554;Maranhão
2009;0;Conceição do Lago-Açu;2103554;Maranhão
2010;0;Conceição do Lago-Açu;2103554;Maranhão
2011;0;Conceição do Lago-Açu;2103554;Maranhão
2012;0;Conceição do Lago-Açu;2103554;Maranhão
2013;0;Conceição do Lago-Açu;2103554;Maranhão
2014;0;Conceição do Lago-Açu;2103554;Maranhão
2015;0;Conceição do Lago-Açu;2103554;Maranhão
2016;0;Conceição do Lago-Açu;2103554;Maranhão
2017;0;Conceição do Lago-Açu;2103554;Maranhão
2018;0;Conceição do Lago-Açu;2103554;Maranhão
2019;0;Conceição do Lago-Açu;2103554;Maranhão
2020;0;Conceição do Lago-Açu;2103554;Maranhão
2021;0;Conceição do Lago-Açu;2103554;Maranhão
2022;0;Conceição do Lago-Açu;2103554;Maranhão
2023;0;Conceição do Lago-Açu;2103554;Maranhão
2024;0;Conceição do Lago-Açu;2103554;Maranhão
2025;0;Conceição do Lago-Açu;2103554;Maranhão
2007;585,7657475003837;Cururupu;2103703;Maranhão
2008;0;Cururupu;2103703;Maranhão
2009;0;Cururupu;2103703;Maranhão
2010;0;Cururupu;2103703;Maranhão
2011;0;Cururupu;2103703;Maranhão
2012;0;Cururupu;2103703;Maranhão
2013;0;Cururupu;2103703;Maranhão
2014;0;Cururupu;2103703;Maranhão
2015;0;Cururupu;2103703;Maranhão
2016;0;Cururupu;2103703;Maranhão
2017;0;Cururupu;2103703;Maranhão
2018;0;Cururupu;2103703;Maranhão
2019;0;Cururupu;2103703;Maranhão
2020;0;Cururupu;2103703;Maranhão
2021;0;Cururupu;2103703;Maranhão
2022;0;Cururupu;2103703;Maranhão
2023;0;Cururupu;2103703;Maranhão
2024;0;Cururupu;2103703;Maranhão
2025;0;Cururupu;2103703;Maranhão
2007;946,9713706186087;Cândido Mendes;2102606;Maranhão
2008;3,6420317980161836;Cândido Mendes;2102606;Maranhão
2009;4,884547586811752;Cândido Mendes;2102606;Maranhão
2010;10,445043499783823;Cândido Mendes;2102606;Maranhão
2011;0,8555383611562407;Cândido Mendes;2102606;Maranhão
2012;0,39643308105365854;Cândido Mendes;2102606;Maranhão
2013;0,5733457121260869;Cândido Mendes;2102606;Maranhão
2014;2,0934037124526323;Cândido Mendes;2102606;Maranhão
2015;2,7526148846998106;Cândido Mendes;2102606;Maranhão
2016;0,288295592581742;Cândido Mendes;2102606;Maranhão
2017;3,660072138721364;Cândido Mendes;2102606;Maranhão
2018;0,8780971987457358;Cândido Mendes;2102606;Maranhão
2019;1,4974981747698501;Cândido Mendes;2102606;Maranhão
2020;0,6655501431933357;Cândido Mendes;2102606;Maranhão
2021;1,313981507833817;Cândido Mendes;2102606;Maranhão
2022;0,2497217351642801;Cândido Mendes;2102606;Maranhão
2023;3,0233518437476166;Cândido Mendes;2102606;Maranhão
2024;2,063124314564685;Cândido Mendes;2102606;Maranhão
2025;0,6935163679895393;Cândido Mendes;2102606;Maranhão
2007;316,9167376615737;Godofredo Viana;2104305;Maranhão
2008;0;Godofredo Viana;2104305;Maranhão
2009;4,168702615239413;Godofredo Viana;2104305;Maranhão
2010;1,4541961393107379;Godofredo Viana;2104305;Maranhão
2011;0,6888391581136979;Godofredo Viana;2104305;Maranhão
2012;0,39618937686529543;Godofredo Viana;2104305;Maranhão
2013;0,7141319319368996;Godofredo Viana;2104305;Maranhão
2014;1,148252448523458;Godofredo Viana;2104305;Maranhão
2015;1,3158168389782323;Godofredo Viana;2104305;Maranhão
2016;0,29796716036462445;Godofredo Viana;2104305;Maranhão
2017;2,493248196745917;Godofredo Viana;2104305;Maranhão
2018;0,19548509747766354;Godofredo Viana;2104305;Maranhão
2019;1,2213604369299749;Godofredo Viana;2104305;Maranhão
2020;1,6807872978106448;Godofredo Viana;2104305;Maranhão
2021;4,6926677863148685;Godofredo Viana;2104305;Maranhão
2022;0,24992324423737566;Godofredo Viana;2104305;Maranhão
2023;3,5609515181846225;Godofredo Viana;2104305;Maranhão
2024;0,30994066570000944;Godofredo Viana;2104305;Maranhão
2025;0,43424510472124084;Godofredo Viana;2104305;Maranhão
2007;1118,3644956975709;Governador Newton Bello;2104651;Maranhão
2008;0;Governador Newton Bello;2104651;Maranhão
2009;1,6558227083493864;Governador Newton Bello;2104651;Maranhão
2010;0,11944965920903129;Governador Newton Bello;2104651;Maranhão
2011;1,4517693450904028;Governador Newton Bello;2104651;Maranhão
2012;0;Governador Newton Bello;2104651;Maranhão
2013;0,2098398039216116;Governador Newton Bello;2104651;Maranhão
2014;0,5521815392812353;Governador Newton Bello;2104651;Maranhão
2015;0,07694352040320783;Governador Newton Bello;2104651;Maranhão
2016;0,2554412583313652;Governador Newton Bello;2104651;Maranhão
2017;0;Governador Newton Bello;2104651;Maranhão
2018;0;Governador Newton Bello;2104651;Maranhão
2019;0;Governador Newton Bello;2104651;Maranhão
2020;0;Governador Newton Bello;2104651;Maranhão
2021;0;Governador Newton Bello;2104651;Maranhão
2022;0;Governador Newton Bello;2104651;Maranhão
2023;0;Governador Newton Bello;2104651;Maranhão
2024;0,000027124681809949634;Governador Newton Bello;2104651;Maranhão
2025;0;Governador Newton Bello;2104651;Maranhão
2007;1028,023366303843;Governador Nunes Freire;2104677;Maranhão
2008;0,20125526121972964;Governador Nunes Freire;2104677;Maranhão
2009;1,6464805365034407;Governador Nunes Freire;2104677;Maranhão
2010;0,3618874771947083;Governador Nunes Freire;2104677;Maranhão
2011;0,4578556917234729;Governador Nunes Freire;2104677;Maranhão
2012;0;Governador Nunes Freire;2104677;Maranhão
2013;0;Governador Nunes Freire;2104677;Maranhão
2014;0,05379294978799909;Governador Nunes Freire;2104677;Maranhão
2015;0,48400583933759617;Governador Nunes Freire;2104677;Maranhão
2016;0;Governador Nunes Freire;2104677;Maranhão
2017;0,14152239448330345;Governador Nunes Freire;2104677;Maranhão
2018;0;Governador Nunes Freire;2104677;Maranhão
2019;0;Governador Nunes Freire;2104677;Maranhão
2020;0,09435292442005634;Governador Nunes Freire;2104677;Maranhão
2021;0,09144517001968923;Governador Nunes Freire;2104677;Maranhão
2022;0;Governador Nunes Freire;2104677;Maranhão
2023;0;Governador Nunes Freire;2104677;Maranhão
2024;0;Governador Nunes Freire;2104677;Maranhão
2025;0;Governador Nunes Freire;2104677;Maranhão
2007;4,622233417301877;Grajaú;2104800;Maranhão
2008;0,15350655679101477;Grajaú;2104800;Maranhão
2009;0;Grajaú;2104800;Maranhão
2010;0,07340893811725706;Grajaú;2104800;Maranhão
2011;0;Grajaú;2104800;Maranhão
2012;0;Grajaú;2104800;Maranhão
2013;0;Grajaú;2104800;Maranhão
2014;0;Grajaú;2104800;Maranhão
2015;0,4060864358421498;Grajaú;2104800;Maranhão
2016;0;Grajaú;2104800;Maranhão
2017;0;Grajaú;2104800;Maranhão
2018;0,07913422455240961;Grajaú;2104800;Maranhão
2019;0,00028661256398260595;Grajaú;2104800;Maranhão
2020;0,96991045454296;Grajaú;2104800;Maranhão
2021;0;Grajaú;2104800;Maranhão
2022;0,503928433950322;Grajaú;2104800;Maranhão
2023;0,20214260942770493;Grajaú;2104800;Maranhão
2024;0;Grajaú;2104800;Maranhão
2025;0;Grajaú;2104800;Maranhão
2007;354,90554402184875;Guimarães;2104909;Maranhão
2008;1,1881645252662596;Guimarães;2104909;Maranhão
2009;0,33474759774219154;Guimarães;2104909;Maranhão
2010;0;Guimarães;2104909;Maranhão
2011;0;Guimarães;2104909;Maranhão
2012;0;Guimarães;2104909;Maranhão
2013;0;Guimarães;2104909;Maranhão
2014;0;Guimarães;2104909;Maranhão
2015;0;Guimarães;2104909;Maranhão
2016;0;Guimarães;2104909;Maranhão
2017;0;Guimarães;2104909;Maranhão
2018;0;Guimarães;2104909;Maranhão
2019;0;Guimarães;2104909;Maranhão
2020;0;Guimarães;2104909;Maranhão
2021;0;Guimarães;2104909;Maranhão
2022;0;Guimarães;2104909;Maranhão
2023;0;Guimarães;2104909;Maranhão
2024;0;Guimarães;2104909;Maranhão
2025;0;Guimarães;2104909;Maranhão
2007;0,7336749572590322;Humberto de Campos;2105005;Maranhão
2008;0;Humberto de Campos;2105005;Maranhão
2009;0;Humberto de Campos;2105005;Maranhão
2010;0;Humberto de Campos;2105005;Maranhão
2011;0;Humberto de Campos;2105005;Maranhão
2012;0;Humberto de Campos;2105005;Maranhão
2013;0;Humberto de Campos;2105005;Maranhão
2014;0;Humberto de Campos;2105005;Maranhão
2015;0;Humberto de Campos;2105005;Maranhão
2016;0;Humberto de Campos;2105005;Maranhão
2017;0;Humberto de Campos;2105005;Maranhão
2018;0;Humberto de Campos;2105005;Maranhão
2019;0;Humberto de Campos;2105005;Maranhão
2020;0;Humberto de Campos;2105005;Maranhão
2021;0;Humberto de Campos;2105005;Maranhão
2022;0;Humberto de Campos;2105005;Maranhão
2023;0;Humberto de Campos;2105005;Maranhão
2024;0;Humberto de Campos;2105005;Maranhão
2025;0;Humberto de Campos;2105005;Maranhão
2007;111,19189021918783;Icatu;2105104;Maranhão
2008;5,196710139111457;Icatu;2105104;Maranhão
2009;0,44426254191254555;Icatu;2105104;Maranhão
2010;2,898965436695708;Icatu;2105104;Maranhão
2011;0,5736053686432162;Icatu;2105104;Maranhão
2012;0,33990615859524503;Icatu;2105104;Maranhão
2013;1,083322122607737;Icatu;2105104;Maranhão
2014;3,0595799193209294;Icatu;2105104;Maranhão
2015;2,059852969187428;Icatu;2105104;Maranhão
2016;0,7877025144793559;Icatu;2105104;Maranhão
2017;2,5827398400134687;Icatu;2105104;Maranhão
2018;5,611586733173505;Icatu;2105104;Maranhão
2019;3,337951505919693;Icatu;2105104;Maranhão
2020;4,563190101678659;Icatu;2105104;Maranhão
2021;0,1396368243308284;Icatu;2105104;Maranhão
2022;0;Icatu;2105104;Maranhão
2023;0,06642446300987251;Icatu;2105104;Maranhão
2024;0,2978777706121682;Icatu;2105104;Maranhão
2025;0,21086181591789838;Icatu;2105104;Maranhão
2007;191,1286947053659;Igarapé do Meio;2105153;Maranhão
2008;0,8175385967175447;Igarapé do Meio;2105153;Maranhão
2009;0,25477022501859614;Igarapé do Meio;2105153;Maranhão
2010;0;Igarapé do Meio;2105153;Maranhão
2011;0;Igarapé do Meio;2105153;Maranhão
2012;0,28528470399855566;Igarapé do Meio;2105153;Maranhão
2013;0,5171713512092948;Igarapé do Meio;2105153;Maranhão
2014;0,08712297455341486;Igarapé do Meio;2105153;Maranhão
2015;0;Igarapé do Meio;2105153;Maranhão
2016;0,07687399456786342;Igarapé do Meio;2105153;Maranhão
2017;0,25307892967031964;Igarapé do Meio;2105153;Maranhão
2018;0,0020646682949526903;Igarapé do Meio;2105153;Maranhão
2019;0,1773962601788508;Igarapé do Meio;2105153;Maranhão
2020;0,3135344422349397;Igarapé do Meio;2105153;Maranhão
2021;0,2049632329755945;Igarapé do Meio;2105153;Maranhão
2022;0,07417449715123418;Igarapé do Meio;2105153;Maranhão
2023;0,17004748172925835;Igarapé do Meio;2105153;Maranhão
2024;0;Igarapé do Meio;2105153;Maranhão
2025;0;Igarapé do Meio;2105153;Maranhão
2007;363,87332486412606;Imperatriz;2105302;Maranhão
2008;2,8723034560529093;Imperatriz;2105302;Maranhão
2009;2,180533026887117;Imperatriz;2105302;Maranhão
2010;0,18653804290953302;Imperatriz;2105302;Maranhão
2011;0,5563597794869878;Imperatriz;2105302;Maranhão
2012;0,8030787000987049;Imperatriz;2105302;Maranhão
2013;0,10289000181166567;Imperatriz;2105302;Maranhão
2014;0,4124885921543782;Imperatriz;2105302;Maranhão
2015;0,28144738431388716;Imperatriz;2105302;Maranhão
2016;0,15651461056683583;Imperatriz;2105302;Maranhão
2017;0,06957860501220996;Imperatriz;2105302;Maranhão
2018;1,2750400101636048;Imperatriz;2105302;Maranhão
2019;0,2848720087540633;Imperatriz;2105302;Maranhão
2020;0;Imperatriz;2105302;Maranhão
2021;0,24647366933121254;Imperatriz;2105302;Maranhão
2022;1,3946829500484026;Imperatriz;2105302;Maranhão
2023;0,11419258733750168;Imperatriz;2105302;Maranhão
2024;0,49913914422003836;Imperatriz;2105302;Maranhão
2025;0;Imperatriz;2105302;Maranhão
2007;175,11186231324925;Itaipava do Grajaú;2105351;Maranhão
2008;1,6205137168795731;Itaipava do Grajaú;2105351;Maranhão
2009;1,8642888815511274;Itaipava do Grajaú;2105351;Maranhão
2010;2,6686322796507587;Itaipava do Grajaú;2105351;Maranhão
2011;0,06525704945834342;Itaipava do Grajaú;2105351;Maranhão
2012;0,66953329678417;Itaipava do Grajaú;2105351;Maranhão
2013;0,17409274697625535;Itaipava do Grajaú;2105351;Maranhão
2014;0,6963247038769189;Itaipava do Grajaú;2105351;Maranhão
2015;0,06977765236618085;Itaipava do Grajaú;2105351;Maranhão
2016;0;Itaipava do Grajaú;2105351;Maranhão
2017;0,26997348574945823;Itaipava do Grajaú;2105351;Maranhão
2018;0;Itaipava do Grajaú;2105351;Maranhão
2019;0,09500226483026177;Itaipava do Grajaú;2105351;Maranhão
2020;0,2439606892911741;Itaipava do Grajaú;2105351;Maranhão
2021;0,12288594584721224;Itaipava do Grajaú;2105351;Maranhão
2022;0,08358169284071708;Itaipava do Grajaú;2105351;Maranhão
2023;1,0072768436355197;Itaipava do Grajaú;2105351;Maranhão
2024;0,8649766786724677;Itaipava do Grajaú;2105351;Maranhão
2025;0,21909179655612573;Itaipava do Grajaú;2105351;Maranhão
2007;163,26045715640515;Itapecuru Mirim;2105401;Maranhão
2008;13,866159463722202;Itapecuru Mirim;2105401;Maranhão
2009;0,4898732550715809;Itapecuru Mirim;2105401;Maranhão
2010;4,19388858266951;Itapecuru Mirim;2105401;Maranhão
2011;1,4476570683588594;Itapecuru Mirim;2105401;Maranhão
2012;0,3085165251908915;Itapecuru Mirim;2105401;Maranhão
2013;1,2277530460477653;Itapecuru Mirim;2105401;Maranhão
2014;0,4352257522051601;Itapecuru Mirim;2105401;Maranhão
2015;0,21412351685081332;Itapecuru Mirim;2105401;Maranhão
2016;0,32476037390653895;Itapecuru Mirim;2105401;Maranhão
2017;0,5171513491180718;Itapecuru Mirim;2105401;Maranhão
2018;0,30879146838490035;Itapecuru Mirim;2105401;Maranhão
2019;0,44947277041447925;Itapecuru Mirim;2105401;Maranhão
2020;0,7636054673189944;Itapecuru Mirim;2105401;Maranhão
2021;0,4592763358350535;Itapecuru Mirim;2105401;Maranhão
2022;0,24015720794165574;Itapecuru Mirim;2105401;Maranhão
2023;0,9728785421350583;Itapecuru Mirim;2105401;Maranhão
2024;0,28155222984016337;Itapecuru Mirim;2105401;Maranhão
2025;0,9877408570033228;Itapecuru Mirim;2105401;Maranhão
2007;2533,732242008987;Itinga do Maranhão;2105427;Maranhão
2008;74,83462769175581;Itinga do Maranhão;2105427;Maranhão
2009;37,930741383019665;Itinga do Maranhão;2105427;Maranhão
2010;11,411430997342187;Itinga do Maranhão;2105427;Maranhão
2011;4,383680915079116;Itinga do Maranhão;2105427;Maranhão
2012;6,145179189049608;Itinga do Maranhão;2105427;Maranhão
2013;20,259686425617797;Itinga do Maranhão;2105427;Maranhão
2014;0,2754165783512421;Itinga do Maranhão;2105427;Maranhão
2015;6,605220652269237;Itinga do Maranhão;2105427;Maranhão
2016;18,182889558067266;Itinga do Maranhão;2105427;Maranhão
2017;5,954061772742395;Itinga do Maranhão;2105427;Maranhão
2018;8,878492477850703;Itinga do Maranhão;2105427;Maranhão
2019;16,518962972808684;Itinga do Maranhão;2105427;Maranhão
2020;22,998356965116916;Itinga do Maranhão;2105427;Maranhão
2021;21,873823957260157;Itinga do Maranhão;2105427;Maranhão
2022;26,77079568202233;Itinga do Maranhão;2105427;Maranhão
2023;7,471608609166886;Itinga do Maranhão;2105427;Maranhão
2024;7,6259205131665855;Itinga do Maranhão;2105427;Maranhão
2025;9,063643194229586;Itinga do Maranhão;2105427;Maranhão
2007;820,165839034467;João Lisboa;2105500;Maranhão
2008;4,552290818904736;João Lisboa;2105500;Maranhão
2009;1,5227351482480824;João Lisboa;2105500;Maranhão
2010;0,4194362137613271;João Lisboa;2105500;Maranhão
2011;0,8032939763400853;João Lisboa;2105500;Maranhão
2012;0,5875630773782123;João Lisboa;2105500;Maranhão
2013;0;João Lisboa;2105500;Maranhão
2014;0,26261732110871394;João Lisboa;2105500;Maranhão
2015;0,4661019850108705;João Lisboa;2105500;Maranhão
2016;0,29998754781004305;João Lisboa;2105500;Maranhão
2017;1,60064770690482;João Lisboa;2105500;Maranhão
2018;0;João Lisboa;2105500;Maranhão
2019;0;João Lisboa;2105500;Maranhão
2020;1,5898801932593114;João Lisboa;2105500;Maranhão
2021;0,43450981322533366;João Lisboa;2105500;Maranhão
2022;0,2320665082098983;João Lisboa;2105500;Maranhão
2023;0,028947071013783146;João Lisboa;2105500;Maranhão
2024;0,3221668765374574;João Lisboa;2105500;Maranhão
2025;0,07221103804966286;João Lisboa;2105500;Maranhão
2007;551,2586897047834;Junco do Maranhão;2105658;Maranhão
2008;0;Junco do Maranhão;2105658;Maranhão
2009;0,2859609680143165;Junco do Maranhão;2105658;Maranhão
2010;1,128795004723385;Junco do Maranhão;2105658;Maranhão
2011;0,46294172593037974;Junco do Maranhão;2105658;Maranhão
2012;0;Junco do Maranhão;2105658;Maranhão
2013;0;Junco do Maranhão;2105658;Maranhão
2014;0,07274527722190391;Junco do Maranhão;2105658;Maranhão
2015;0,09410053371840377;Junco do Maranhão;2105658;Maranhão
2016;0,20530813728280864;Junco do Maranhão;2105658;Maranhão
2017;0,12424520364552397;Junco do Maranhão;2105658;Maranhão
2018;0;Junco do Maranhão;2105658;Maranhão
2019;0,8337448146481165;Junco do Maranhão;2105658;Maranhão
2020;0;Junco do Maranhão;2105658;Maranhão
2021;0,28619204298224943;Junco do Maranhão;2105658;Maranhão
2022;0;Junco do Maranhão;2105658;Maranhão
2023;0,06441316619634933;Junco do Maranhão;2105658;Maranhão
2024;0,019380067207240444;Junco do Maranhão;2105658;Maranhão
2025;0;Junco do Maranhão;2105658;Maranhão
2007;521,3154020298203;Lago Verde;2105906;Maranhão
2008;0;Lago Verde;2105906;Maranhão
2009;0;Lago Verde;2105906;Maranhão
2010;0;Lago Verde;2105906;Maranhão
2011;0;Lago Verde;2105906;Maranhão
2012;0;Lago Verde;2105906;Maranhão
2013;0;Lago Verde;2105906;Maranhão
2014;0;Lago Verde;2105906;Maranhão
2015;0;Lago Verde;2105906;Maranhão
2016;0;Lago Verde;2105906;Maranhão
2017;0;Lago Verde;2105906;Maranhão
2018;0;Lago Verde;2105906;Maranhão
2019;0;Lago Verde;2105906;Maranhão
2020;0;Lago Verde;2105906;Maranhão
2021;0;Lago Verde;2105906;Maranhão
2022;0;Lago Verde;2105906;Maranhão
2023;0;Lago Verde;2105906;Maranhão
2024;0;Lago Verde;2105906;Maranhão
2025;0;Lago Verde;2105906;Maranhão
2007;356,410385236055;Lago da Pedra;2105708;Maranhão
2008;0;Lago da Pedra;2105708;Maranhão
2009;0;Lago da Pedra;2105708;Maranhão
2010;0;Lago da Pedra;2105708;Maranhão
2011;0;Lago da Pedra;2105708;Maranhão
2012;0;Lago da Pedra;2105708;Maranhão
2013;0;Lago da Pedra;2105708;Maranhão
2014;0;Lago da Pedra;2105708;Maranhão
2015;0;Lago da Pedra;2105708;Maranhão
2016;0;Lago da Pedra;2105708;Maranhão
2017;0;Lago da Pedra;2105708;Maranhão
2018;0;Lago da Pedra;2105708;Maranhão
2019;0;Lago da Pedra;2105708;Maranhão
2020;0;Lago da Pedra;2105708;Maranhão
2021;0;Lago da Pedra;2105708;Maranhão
2022;0;Lago da Pedra;2105708;Maranhão
2023;0;Lago da Pedra;2105708;Maranhão
2024;0;Lago da Pedra;2105708;Maranhão
2025;0;Lago da Pedra;2105708;Maranhão
2007;101,27164698639713;Lago do Junco;2105807;Maranhão
2008;0;Lago do Junco;2105807;Maranhão
2009;0;Lago do Junco;2105807;Maranhão
2010;0;Lago do Junco;2105807;Maranhão
2011;0;Lago do Junco;2105807;Maranhão
2012;0;Lago do Junco;2105807;Maranhão
2013;0;Lago do Junco;2105807;Maranhão
2014;0;Lago do Junco;2105807;Maranhão
2015;0;Lago do Junco;2105807;Maranhão
2016;0;Lago do Junco;2105807;Maranhão
2017;0;Lago do Junco;2105807;Maranhão
2018;0;Lago do Junco;2105807;Maranhão
2019;0;Lago do Junco;2105807;Maranhão
2020;0;Lago do Junco;2105807;Maranhão
2021;0;Lago do Junco;2105807;Maranhão
2022;0;Lago do Junco;2105807;Maranhão
2023;0;Lago do Junco;2105807;Maranhão
2024;0;Lago do Junco;2105807;Maranhão
2025;0;Lago do Junco;2105807;Maranhão
2007;23,8374069241853;Lago dos Rodrigues;2105948;Maranhão
2008;0;Lago dos Rodrigues;2105948;Maranhão
2009;0;Lago dos Rodrigues;2105948;Maranhão
2010;0;Lago dos Rodrigues;2105948;Maranhão
2011;0;Lago dos Rodrigues;2105948;Maranhão
2012;0;Lago dos Rodrigues;2105948;Maranhão
2013;0;Lago dos Rodrigues;2105948;Maranhão
2014;0;Lago dos Rodrigues;2105948;Maranhão
