UF,Tipo Crime,Ano,Mês,Ocorrências
RORAIMA,ROUBO DE VEÍCULO,2022,JUNHO,22
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JUNHO,1
RORAIMA,TENTATIVA DE HOMICÍDIO,2022,JUNHO,16
RORAIMA,ESTUPRO,2022,JULHO,57
RORAIMA,FURTO DE VEÍCULO,2022,JULHO,69
RORAIMA,HOMICÍDIO DOLOSO,2022,JULHO,18
RORAIMA,ROUBO DE VEÍCULO,2022,JULHO,32
RORAIMA,TENTATIVA DE HOMICÍDIO,2022,JULHO,10
RORAIMA,ESTUPRO,2022,AGOSTO,59
RORAIMA,FURTO DE VEÍCULO,2022,AGOSTO,80
RORAIMA,HOMICÍDIO DOLOSO,2022,AGOSTO,18
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,AGOSTO,2
RORAIMA,ROUBO DE VEÍCULO,2022,AGOSTO,34
RORAIMA,TENTATIVA DE HOMICÍDIO,2022,AGOSTO,17
RORAIMA,ESTUPRO,2022,SETEMBRO,55
RORAIMA,FURTO DE VEÍCULO,2022,SETEMBRO,60
RORAIMA,HOMICÍDIO DOLOSO,2022,SETEMBRO,5
RORAIMA,ROUBO DE VEÍCULO,2022,SETEMBRO,48
RORAIMA,TENTATIVA DE HOMICÍDIO,2022,SETEMBRO,15
RORAIMA,ESTUPRO,2022,OUTUBRO,56
RORAIMA,FURTO DE VEÍCULO,2022,OUTUBRO,66
RORAIMA,HOMICÍDIO DOLOSO,2022,OUTUBRO,15
RORAIMA,ROUBO DE VEÍCULO,2022,OUTUBRO,32
RORAIMA,TENTATIVA DE HOMICÍDIO,2022,OUTUBRO,25
RORAIMA,ESTUPRO,2022,NOVEMBRO,37
RORAIMA,FURTO DE VEÍCULO,2022,NOVEMBRO,70
RORAIMA,HOMICÍDIO DOLOSO,2022,NOVEMBRO,18
RORAIMA,ROUBO DE VEÍCULO,2022,NOVEMBRO,31
RORAIMA,TENTATIVA DE HOMICÍDIO,2022,NOVEMBRO,16
RORAIMA,ESTUPRO,2022,DEZEMBRO,51
RORAIMA,FURTO DE VEÍCULO,2022,DEZEMBRO,82
RORAIMA,HOMICÍDIO DOLOSO,2022,DEZEMBRO,17
RORAIMA,ROUBO DE VEÍCULO,2022,DEZEMBRO,40
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,DEZEMBRO,1
RORAIMA,TENTATIVA DE HOMICÍDIO,2022,DEZEMBRO,17
SANTA CATARINA,ESTUPRO,2022,JANEIRO,95
SANTA CATARINA,FURTO DE VEÍCULO,2022,JANEIRO,683
SANTA CATARINA,HOMICÍDIO DOLOSO,2022,JANEIRO,58
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,1
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,JANEIRO,0
SANTA CATARINA,ROUBO DE CARGA,2022,JANEIRO,10
SANTA CATARINA,ROUBO DE VEÍCULO,2022,JANEIRO,104
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JANEIRO,1
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2022,JANEIRO,119
SANTA CATARINA,ESTUPRO,2022,FEVEREIRO,128
SANTA CATARINA,FURTO DE VEÍCULO,2022,FEVEREIRO,728
SANTA CATARINA,HOMICÍDIO DOLOSO,2022,FEVEREIRO,58
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,1
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,FEVEREIRO,1
SANTA CATARINA,ROUBO DE CARGA,2022,FEVEREIRO,3
SANTA CATARINA,ROUBO DE VEÍCULO,2022,FEVEREIRO,111
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,FEVEREIRO,1
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2022,FEVEREIRO,112
SANTA CATARINA,ESTUPRO,2022,MARÇO,96
SANTA CATARINA,FURTO DE VEÍCULO,2022,MARÇO,780
SANTA CATARINA,HOMICÍDIO DOLOSO,2022,MARÇO,42
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MARÇO,1
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,MARÇO,0
SANTA CATARINA,ROUBO DE CARGA,2022,MARÇO,2
SANTA CATARINA,ROUBO DE VEÍCULO,2022,MARÇO,135
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MARÇO,0
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2022,MARÇO,128
SANTA CATARINA,ESTUPRO,2022,ABRIL,100
SANTA CATARINA,FURTO DE VEÍCULO,2022,ABRIL,639
SANTA CATARINA,HOMICÍDIO DOLOSO,2022,ABRIL,61
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,ABRIL,1
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,ABRIL,0
SANTA CATARINA,ROUBO DE CARGA,2022,ABRIL,3
SANTA CATARINA,ROUBO DE VEÍCULO,2022,ABRIL,133
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,ABRIL,0
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2022,ABRIL,116
SANTA CATARINA,ESTUPRO,2022,MAIO,103
SANTA CATARINA,FURTO DE VEÍCULO,2022,MAIO,673
SANTA CATARINA,HOMICÍDIO DOLOSO,2022,MAIO,48
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MAIO,3
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,MAIO,1
SANTA CATARINA,ROUBO DE CARGA,2022,MAIO,0
SANTA CATARINA,ROUBO DE VEÍCULO,2022,MAIO,119
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MAIO,1
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2022,MAIO,105
SANTA CATARINA,ESTUPRO,2022,JUNHO,109
SANTA CATARINA,FURTO DE VEÍCULO,2022,JUNHO,680
SANTA CATARINA,HOMICÍDIO DOLOSO,2022,JUNHO,31
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JUNHO,0
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,JUNHO,0
SANTA CATARINA,ROUBO DE CARGA,2022,JUNHO,2
SANTA CATARINA,ROUBO DE VEÍCULO,2022,JUNHO,89
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JUNHO,3
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2022,JUNHO,108
SANTA CATARINA,ESTUPRO,2022,JULHO,116
SANTA CATARINA,FURTO DE VEÍCULO,2022,JULHO,680
SANTA CATARINA,HOMICÍDIO DOLOSO,2022,JULHO,48
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JULHO,3
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,JULHO,0
SANTA CATARINA,ROUBO DE CARGA,2022,JULHO,3
SANTA CATARINA,ROUBO DE VEÍCULO,2022,JULHO,97
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JULHO,3
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2022,JULHO,115
SANTA CATARINA,ESTUPRO,2022,AGOSTO,107
SANTA CATARINA,FURTO DE VEÍCULO,2022,AGOSTO,689
SANTA CATARINA,HOMICÍDIO DOLOSO,2022,AGOSTO,48
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,AGOSTO,1
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,AGOSTO,0
SANTA CATARINA,ROUBO DE CARGA,2022,AGOSTO,3
SANTA CATARINA,ROUBO DE VEÍCULO,2022,AGOSTO,98
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,AGOSTO,2
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2022,AGOSTO,101
SANTA CATARINA,ESTUPRO,2022,SETEMBRO,100
SANTA CATARINA,FURTO DE VEÍCULO,2022,SETEMBRO,566
SANTA CATARINA,HOMICÍDIO DOLOSO,2022,SETEMBRO,46
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,SETEMBRO,3
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,SETEMBRO,1
SANTA CATARINA,ROUBO DE CARGA,2022,SETEMBRO,2
SANTA CATARINA,ROUBO DE VEÍCULO,2022,SETEMBRO,78
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,SETEMBRO,3
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2022,SETEMBRO,107
SANTA CATARINA,ESTUPRO,2022,OUTUBRO,117
SANTA CATARINA,FURTO DE VEÍCULO,2022,OUTUBRO,617
SANTA CATARINA,HOMICÍDIO DOLOSO,2022,OUTUBRO,39
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,OUTUBRO,1
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,OUTUBRO,0
SANTA CATARINA,ROUBO DE CARGA,2022,OUTUBRO,3
SANTA CATARINA,ROUBO DE VEÍCULO,2022,OUTUBRO,88
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,OUTUBRO,1
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2022,OUTUBRO,131
SANTA CATARINA,ESTUPRO,2022,NOVEMBRO,123
SANTA CATARINA,FURTO DE VEÍCULO,2022,NOVEMBRO,572
SANTA CATARINA,HOMICÍDIO DOLOSO,2022,NOVEMBRO,49
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,NOVEMBRO,5
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,NOVEMBRO,1
SANTA CATARINA,ROUBO DE CARGA,2022,NOVEMBRO,0
SANTA CATARINA,ROUBO DE VEÍCULO,2022,NOVEMBRO,111
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,NOVEMBRO,0
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2022,NOVEMBRO,106
SANTA CATARINA,ESTUPRO,2022,DEZEMBRO,108
SANTA CATARINA,FURTO DE VEÍCULO,2022,DEZEMBRO,721
SANTA CATARINA,HOMICÍDIO DOLOSO,2022,DEZEMBRO,60
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,DEZEMBRO,1
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,DEZEMBRO,1
SANTA CATARINA,ROUBO DE CARGA,2022,DEZEMBRO,2
SANTA CATARINA,ROUBO DE VEÍCULO,2022,DEZEMBRO,114
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,DEZEMBRO,4
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2022,DEZEMBRO,137
SÃO PAULO,ESTUPRO,2022,JANEIRO,921
SÃO PAULO,FURTO DE VEÍCULO,2022,JANEIRO,7045
SÃO PAULO,HOMICÍDIO DOLOSO,2022,JANEIRO,236
SÃO PAULO,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,8
SÃO PAULO,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,JANEIRO,1
SÃO PAULO,ROUBO DE CARGA,2022,JANEIRO,572
SÃO PAULO,ROUBO DE VEÍCULO,2022,JANEIRO,2869
SÃO PAULO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JANEIRO,13
SÃO PAULO,TENTATIVA DE HOMICÍDIO,2022,JANEIRO,258
SÃO PAULO,ESTUPRO,2022,FEVEREIRO,931
SÃO PAULO,FURTO DE VEÍCULO,2022,FEVEREIRO,6870
SÃO PAULO,HOMICÍDIO DOLOSO,2022,FEVEREIRO,233
SÃO PAULO,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,10
SÃO PAULO,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,FEVEREIRO,1
SÃO PAULO,ROUBO DE CARGA,2022,FEVEREIRO,550
SÃO PAULO,ROUBO DE VEÍCULO,2022,FEVEREIRO,2714
SÃO PAULO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,FEVEREIRO,17
SÃO PAULO,TENTATIVA DE HOMICÍDIO,2022,FEVEREIRO,259
SÃO PAULO,ESTUPRO,2022,MARÇO,1214
SÃO PAULO,FURTO DE VEÍCULO,2022,MARÇO,8296
SÃO PAULO,HOMICÍDIO DOLOSO,2022,MARÇO,241
SÃO PAULO,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MARÇO,9
SÃO PAULO,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,MARÇO,1
SÃO PAULO,ROUBO DE CARGA,2022,MARÇO,558
SÃO PAULO,ROUBO DE VEÍCULO,2022,MARÇO,3482
SÃO PAULO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MARÇO,13
SÃO PAULO,TENTATIVA DE HOMICÍDIO,2022,MARÇO,308
SÃO PAULO,ESTUPRO,2022,ABRIL,980
SÃO PAULO,FURTO DE VEÍCULO,2022,ABRIL,6831
SÃO PAULO,HOMICÍDIO DOLOSO,2022,ABRIL,230
SÃO PAULO,LESÃO CORPORAL SEGUIDA DE MORTE,2022,ABRIL,10
SÃO PAULO,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,ABRIL,2
SÃO PAULO,ROUBO DE CARGA,2022,ABRIL,508
SÃO PAULO,ROUBO DE VEÍCULO,2022,ABRIL,2920
SÃO PAULO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,ABRIL,16
SÃO PAULO,TENTATIVA DE HOMICÍDIO,2022,ABRIL,269
SÃO PAULO,ESTUPRO,2022,MAIO,1073
SÃO PAULO,FURTO DE VEÍCULO,2022,MAIO,7580
SÃO PAULO,HOMICÍDIO DOLOSO,2022,MAIO,228
SÃO PAULO,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MAIO,5
SÃO PAULO,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,MAIO,1
SÃO PAULO,ROUBO DE CARGA,2022,MAIO,552
SÃO PAULO,ROUBO DE VEÍCULO,2022,MAIO,3326
SÃO PAULO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MAIO,13
SÃO PAULO,TENTATIVA DE HOMICÍDIO,2022,MAIO,246
SÃO PAULO,ESTUPRO,2022,JUNHO,961
SÃO PAULO,FURTO DE VEÍCULO,2022,JUNHO,7677
SÃO PAULO,HOMICÍDIO DOLOSO,2022,JUNHO,227
SÃO PAULO,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JUNHO,11
SÃO PAULO,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,JUNHO,2
SÃO PAULO,ROUBO DE CARGA,2022,JUNHO,503
SÃO PAULO,ROUBO DE VEÍCULO,2022,JUNHO,3200
SÃO PAULO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JUNHO,13
SÃO PAULO,TENTATIVA DE HOMICÍDIO,2022,JUNHO,241
SÃO PAULO,ESTUPRO,2022,JULHO,1071
SÃO PAULO,FURTO DE VEÍCULO,2022,JULHO,7193
SÃO PAULO,HOMICÍDIO DOLOSO,2022,JULHO,259
SÃO PAULO,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JULHO,9
SÃO PAULO,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,JULHO,2
SÃO PAULO,ROUBO DE CARGA,2022,JULHO,542
SÃO PAULO,ROUBO DE VEÍCULO,2022,JULHO,3381
SÃO PAULO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JULHO,13
SÃO PAULO,TENTATIVA DE HOMICÍDIO,2022,JULHO,279
SÃO PAULO,ESTUPRO,2022,AGOSTO,1180
SÃO PAULO,FURTO DE VEÍCULO,2022,AGOSTO,7545
SÃO PAULO,HOMICÍDIO DOLOSO,2022,AGOSTO,228
SÃO PAULO,LESÃO CORPORAL SEGUIDA DE MORTE,2022,AGOSTO,4
SÃO PAULO,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,AGOSTO,3
SÃO PAULO,ROUBO DE CARGA,2022,AGOSTO,460
SÃO PAULO,ROUBO DE VEÍCULO,2022,AGOSTO,3086
SÃO PAULO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,AGOSTO,7
SÃO PAULO,TENTATIVA DE HOMICÍDIO,2022,AGOSTO,260
SÃO PAULO,ESTUPRO,2022,SETEMBRO,1153
SÃO PAULO,FURTO DE VEÍCULO,2022,SETEMBRO,8525
SÃO PAULO,HOMICÍDIO DOLOSO,2022,SETEMBRO,253
SÃO PAULO,LESÃO CORPORAL SEGUIDA DE MORTE,2022,SETEMBRO,8
SÃO PAULO,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,SETEMBRO,0
SÃO PAULO,ROUBO DE CARGA,2022,SETEMBRO,480
SÃO PAULO,ROUBO DE VEÍCULO,2022,SETEMBRO,3274
SÃO PAULO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,SETEMBRO,19
SÃO PAULO,TENTATIVA DE HOMICÍDIO,2022,SETEMBRO,220
SÃO PAULO,ESTUPRO,2022,OUTUBRO,1143
SÃO PAULO,FURTO DE VEÍCULO,2022,OUTUBRO,8689
SÃO PAULO,HOMICÍDIO DOLOSO,2022,OUTUBRO,270
SÃO PAULO,LESÃO CORPORAL SEGUIDA DE MORTE,2022,OUTUBRO,10
SÃO PAULO,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,OUTUBRO,1
SÃO PAULO,ROUBO DE CARGA,2022,OUTUBRO,508
SÃO PAULO,ROUBO DE VEÍCULO,2022,OUTUBRO,3945
SÃO PAULO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,OUTUBRO,11
SÃO PAULO,TENTATIVA DE HOMICÍDIO,2022,OUTUBRO,349
SÃO PAULO,ESTUPRO,2022,NOVEMBRO,1024
SÃO PAULO,FURTO DE VEÍCULO,2022,NOVEMBRO,8806
SÃO PAULO,HOMICÍDIO DOLOSO,2022,NOVEMBRO,218
SÃO PAULO,LESÃO CORPORAL SEGUIDA DE MORTE,2022,NOVEMBRO,5
SÃO PAULO,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,NOVEMBRO,0
SÃO PAULO,ROUBO DE CARGA,2022,NOVEMBRO,550
SÃO PAULO,ROUBO DE VEÍCULO,2022,NOVEMBRO,4107
SÃO PAULO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,NOVEMBRO,17
SÃO PAULO,TENTATIVA DE HOMICÍDIO,2022,NOVEMBRO,274
SÃO PAULO,ESTUPRO,2022,DEZEMBRO,964
SÃO PAULO,FURTO DE VEÍCULO,2022,DEZEMBRO,7811
SÃO PAULO,HOMICÍDIO DOLOSO,2022,DEZEMBRO,286
SÃO PAULO,LESÃO CORPORAL SEGUIDA DE MORTE,2022,DEZEMBRO,5
SÃO PAULO,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,DEZEMBRO,2
SÃO PAULO,ROUBO DE CARGA,2022,DEZEMBRO,588
SÃO PAULO,ROUBO DE VEÍCULO,2022,DEZEMBRO,4423
SÃO PAULO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,DEZEMBRO,26
SÃO PAULO,TENTATIVA DE HOMICÍDIO,2022,DEZEMBRO,311
SERGIPE,ESTUPRO,2022,JANEIRO,13
SERGIPE,FURTO DE VEÍCULO,2022,JANEIRO,55
SERGIPE,HOMICÍDIO DOLOSO,2022,JANEIRO,57
SERGIPE,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,0
SERGIPE,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,JANEIRO,0
SERGIPE,ROUBO DE CARGA,2022,JANEIRO,0
SERGIPE,ROUBO DE VEÍCULO,2022,JANEIRO,230
SERGIPE,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JANEIRO,2
SERGIPE,TENTATIVA DE HOMICÍDIO,2022,JANEIRO,42
SERGIPE,ESTUPRO,2022,FEVEREIRO,13
SERGIPE,FURTO DE VEÍCULO,2022,FEVEREIRO,53
SERGIPE,HOMICÍDIO DOLOSO,2022,FEVEREIRO,46
SERGIPE,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,0
SERGIPE,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,FEVEREIRO,0
SERGIPE,ROUBO DE CARGA,2022,FEVEREIRO,0
SERGIPE,ROUBO DE VEÍCULO,2022,FEVEREIRO,199
SERGIPE,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,FEVEREIRO,1
SERGIPE,TENTATIVA DE HOMICÍDIO,2022,FEVEREIRO,48
SERGIPE,ESTUPRO,2022,MARÇO,18
SERGIPE,FURTO DE VEÍCULO,2022,MARÇO,69
SERGIPE,HOMICÍDIO DOLOSO,2022,MARÇO,63
SERGIPE,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MARÇO,1
SERGIPE,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,MARÇO,0
SERGIPE,ROUBO DE CARGA,2022,MARÇO,0
SERGIPE,ROUBO DE VEÍCULO,2022,MARÇO,177
SERGIPE,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MARÇO,1
SERGIPE,TENTATIVA DE HOMICÍDIO,2022,MARÇO,43
SERGIPE,ESTUPRO,2022,ABRIL,10
SERGIPE,FURTO DE VEÍCULO,2022,ABRIL,62
SERGIPE,HOMICÍDIO DOLOSO,2022,ABRIL,45
SERGIPE,LESÃO CORPORAL SEGUIDA DE MORTE,2022,ABRIL,0
SERGIPE,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,ABRIL,0
SERGIPE,ROUBO DE VEÍCULO,2022,ABRIL,140
SERGIPE,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,ABRIL,3
SERGIPE,TENTATIVA DE HOMICÍDIO,2022,ABRIL,58
SERGIPE,ESTUPRO,2022,MAIO,12
SERGIPE,FURTO DE VEÍCULO,2022,MAIO,66
SERGIPE,HOMICÍDIO DOLOSO,2022,MAIO,37
SERGIPE,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MAIO,0
SERGIPE,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,MAIO,0
SERGIPE,ROUBO DE CARGA,2022,MAIO,0
SERGIPE,ROUBO DE VEÍCULO,2022,MAIO,117
SERGIPE,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MAIO,0
SERGIPE,TENTATIVA DE HOMICÍDIO,2022,MAIO,43
SERGIPE,ESTUPRO,2022,JUNHO,15
SERGIPE,FURTO DE VEÍCULO,2022,JUNHO,97
SERGIPE,HOMICÍDIO DOLOSO,2022,JUNHO,46
SERGIPE,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JUNHO,0
SERGIPE,ROUBO DE VEÍCULO,2022,JUNHO,124
SERGIPE,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JUNHO,1
SERGIPE,TENTATIVA DE HOMICÍDIO,2022,JUNHO,42
SERGIPE,ESTUPRO,2022,JULHO,11
SERGIPE,FURTO DE VEÍCULO,2022,JULHO,59
SERGIPE,HOMICÍDIO DOLOSO,2022,JULHO,36
SERGIPE,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,JULHO,0
SERGIPE,ROUBO DE VEÍCULO,2022,JULHO,128
SERGIPE,TENTATIVA DE HOMICÍDIO,2022,JULHO,38
SERGIPE,ESTUPRO,2022,AGOSTO,17
SERGIPE,FURTO DE VEÍCULO,2022,AGOSTO,62
SERGIPE,HOMICÍDIO DOLOSO,2022,AGOSTO,40
SERGIPE,ROUBO DE VEÍCULO,2022,AGOSTO,116
SERGIPE,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,AGOSTO,1
SERGIPE,TENTATIVA DE HOMICÍDIO,2022,AGOSTO,43
SERGIPE,ESTUPRO,2022,SETEMBRO,18
SERGIPE,FURTO DE VEÍCULO,2022,SETEMBRO,64
SERGIPE,HOMICÍDIO DOLOSO,2022,SETEMBRO,49
SERGIPE,LESÃO CORPORAL SEGUIDA DE MORTE,2022,SETEMBRO,0
SERGIPE,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,SETEMBRO,0
SERGIPE,ROUBO DE CARGA,2022,SETEMBRO,0
SERGIPE,ROUBO DE VEÍCULO,2022,SETEMBRO,112
SERGIPE,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,SETEMBRO,0
SERGIPE,TENTATIVA DE HOMICÍDIO,2022,SETEMBRO,55
SERGIPE,ESTUPRO,2022,OUTUBRO,21
SERGIPE,FURTO DE VEÍCULO,2022,OUTUBRO,110
SERGIPE,HOMICÍDIO DOLOSO,2022,OUTUBRO,59
SERGIPE,LESÃO CORPORAL SEGUIDA DE MORTE,2022,OUTUBRO,1
SERGIPE,ROUBO DE VEÍCULO,2022,OUTUBRO,118
SERGIPE,TENTATIVA DE HOMICÍDIO,2022,OUTUBRO,54
SERGIPE,ESTUPRO,2022,NOVEMBRO,12
SERGIPE,FURTO DE VEÍCULO,2022,NOVEMBRO,104
SERGIPE,HOMICÍDIO DOLOSO,2022,NOVEMBRO,43
SERGIPE,LESÃO CORPORAL SEGUIDA DE MORTE,2022,NOVEMBRO,0
SERGIPE,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,NOVEMBRO,0
SERGIPE,ROUBO DE CARGA,2022,NOVEMBRO,0
SERGIPE,ROUBO DE VEÍCULO,2022,NOVEMBRO,100
SERGIPE,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,NOVEMBRO,1
SERGIPE,TENTATIVA DE HOMICÍDIO,2022,NOVEMBRO,53
SERGIPE,ESTUPRO,2022,DEZEMBRO,17
SERGIPE,FURTO DE VEÍCULO,2022,DEZEMBRO,85
SERGIPE,HOMICÍDIO DOLOSO,2022,DEZEMBRO,61
SERGIPE,LESÃO CORPORAL SEGUIDA DE MORTE,2022,DEZEMBRO,0
SERGIPE,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,DEZEMBRO,0
SERGIPE,ROUBO DE CARGA,2022,DEZEMBRO,0
SERGIPE,ROUBO DE VEÍCULO,2022,DEZEMBRO,114
SERGIPE,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,DEZEMBRO,0
SERGIPE,TENTATIVA DE HOMICÍDIO,2022,DEZEMBRO,54
TOCANTINS,ESTUPRO,2022,JANEIRO,58
TOCANTINS,FURTO DE VEÍCULO,2022,JANEIRO,130
TOCANTINS,HOMICÍDIO DOLOSO,2022,JANEIRO,30
TOCANTINS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,0
TOCANTINS,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,JANEIRO,1
TOCANTINS,ROUBO DE CARGA,2022,JANEIRO,0
TOCANTINS,ROUBO DE VEÍCULO,2022,JANEIRO,35
TOCANTINS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JANEIRO,1
TOCANTINS,TENTATIVA DE HOMICÍDIO,2022,JANEIRO,33
TOCANTINS,ESTUPRO,2022,FEVEREIRO,52
TOCANTINS,FURTO DE VEÍCULO,2022,FEVEREIRO,101
TOCANTINS,HOMICÍDIO DOLOSO,2022,FEVEREIRO,18
TOCANTINS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,0
TOCANTINS,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,FEVEREIRO,1
